src,mt,ref,score,year,system
"""I came today to vote for the future of the country, for young people in Macedonia so they can be live freely under the umbrella of the European Union because it means safer lives for all of us,"" said Olivera Georgijevska, 79, in Skopje.",79岁的 Olivera Georgijevska 在斯科普里说：“我今天来投票是为了国家的未来，为马其顿的年轻人投票，这样他们就可以在欧盟的保护伞下自由生活，因为这意味着我们所有人的生活都更安全。”,“我今天来投票是为了国家的未来，为了马其顿的年轻一代，这样他们就可以在欧盟的保护伞下自由生活，因为这意味着我们所有人都能过上更安全的生活”，斯科普里 79 岁的奥利维拉·乔治耶夫斯卡 (Olivera Georgijevska) 说到。,1.95130054648318,2019,HUMAN
"Fleetwood is the first European rookie to win four points in a row while he and Molinari, dubbed ""Molliwood"" after a sensational weekend are only the second pair to win four points from their opening four matches in Ryder Cup history.",Fleetwood 是第一个连续赢得4分的欧洲新秀，而他和 Molinari 在一个耸人听闻的周末后被称为“ Molliwood ”，这仅仅是他们在莱德杯历史上的首场四场比赛中赢得4分的第二对。,弗利特伍德是第一位连得四分的欧洲新秀，而他和莫里纳利在这个轰动一时的周末过后被称为“莫里伍德”组合，他们是莱德杯历史上第二对在开场四场比赛中赢得四分的选手。,0.404343623398186,2019,HUMAN
Having crushed Woods and Patrick Reed in the fourballs they then gelled superbly to beat a deflated Woods and American rookie Bryson Dechambeau by an even more emphatic 5&4.,在四个球中击败了伍兹和帕特里克里德之后，他们出色地击败了一个放气的伍兹和美国新秀布莱森·德尚博，以更强有力的5&4击败了,在四人四球赛中击败伍兹和帕特里克·瑞德 (Patrick Reed) 后，他们配合极为默契，最终以 5-4 的大胜击败了灰心丧气的伍兹和美国新秀布赖森·德尚博 (Bryson Dechambeau)。,0.404343623398186,2019,HUMAN
Jim Furyk's side need eight points from Sunday's 12 singles matches to retain the trophy.,Jim Furyk 的球队需要从周日的12场单打比赛中得到8分才能保住奖杯。,吉姆·福瑞克 (Jim Furyk) 的球队需要在周日的 12 场单打比赛中得到八分才能卫冕奖杯。,0.404343623398186,2019,HUMAN
"The humour feels as if it is pitched at kids rather than adults, and for me Johnny English's wacky misadventures aren't as inventive and focused as Atkinson's silent-movie gags in the persona of Bean.",这种幽默感觉就像是针对孩子而不是成年人，对我来说，约翰尼·英伦古怪的不幸经历并不像阿特金森在 Bean 角色中的无声电影噱头那样具有创造性和专注性。,这种幽默感针对的对象更像是儿童，而不是成年人。我个人觉得，相比艾金森在无声电影中饰演的憨豆所闹出的笑话，约翰尼·英格利士各种古怪的出洋相事件，创造性和凝聚力匮乏。,0.228608731982453,2019,HUMAN
"Her intelligence advisers inform her that as every single active spy has been compromised, she will have to bring someone out of retirement.",她的情报顾问告诉她，由于每一个活跃的间谍都被妥协了，她将不得不把某人从退休状态中带出来,她的情报顾问告诉她，所有现役间谍都暴露了身份，只能从已经退休的特工里找出一个人来担当重任。,0.750856486317109,2019,HUMAN
"Bough is now a married man, hitched to a submarine commander, a jolly-hockey-sticks role in which Vicki Pepperdine is a bit wasted.",鲍夫现在是一个已婚男子，与一名潜艇指挥官结婚，这是一个快乐的曲棍球棒角色， Vicki Pepperdine 在这个角色上有点浪费。,鲍夫如今已成了家，对 Vicki Pepperdine 有点浪费。鲍夫现在是一个已婚男人，妻子是一名潜艇指挥官，这个角色有些哗众取宠，由 Vicki Pepperdine 出演有点儿屈才了。,-1.81686163916162,2019,HUMAN
"Vice President Mike Pence is now slated to address the conference, now scheduled for mid-October, in a signal of the import the administration places on the gathering, the diplomats said.",外交官们说，副总统迈克·彭斯现在计划在现定于10月中旬举行的会议上发表讲话，这是政府对这次集会的进口信号。,副总统迈克·彭斯 (Mike Pence) 目前计划在预计于十月中旬举行的会议上发表讲话，外交官们表示，这是政府当局对此次会议提起重视的一个信号。,1.30540905862301,2019,HUMAN
"""But would you put your children in the hands of someone you've been rude to, even if it was by mistake?",“但是，你会不会把你的孩子放在你曾经粗鲁对待的人手里，即使这是错误的呢？”,“但是你会放心把孩子交给自己曾经冒犯过的人吗，即便是无意之举？,0.974138213108834,2019,HUMAN
"While the legal case is still ongoing, the court of public opinion has been quick to denounce the couple on social media, slamming them for their behavior and logic.",虽然法律案件仍在进行中，但舆论法庭很快就在社交媒体上谴责这对夫妇，抨击他们的行为和逻辑。,虽然案件目前仍在审理之中，但舆论法庭已经迅速开始在社交媒体上对这对夫妇的行为和逻辑展开谴责。,0.974138213108834,2019,HUMAN
"The midterm elections are only five weeks away, on November 6 - if, as expected, the Republicans do badly, then they will be severely weakened in their attempts to get the man they want elected to the highest court in the land.",距离11月6日的中期选举只有五个星期的时间-如果像预期的那样，共和党人做得很糟糕，那么他们将在试图让他们想要的人当选为该国最高法院的过程中受到严重削弱。,距离 11 月 6 日的中期选举只剩下 5 周的时间，如果如我们所料，共和党表现不佳，那么他们尝试推举美国最高法院候选人的努力将受到重创。,0.498201852939234,2019,HUMAN
"There will be a vote in the Senate, where 51 Republicans and 49 Democrats currently sit.",参议院将进行投票，目前有51名共和党人和49名民主党人参加投票。,参议院将进行投票，目前参议院有 51 个共和党席位和 49 民主党席位。,0.736170033024032,2019,HUMAN
Tensions remain high in the independence-minded region a year after the October 1 referendum deemed illegal by Madrid but celebrated by separatist Catalans.,在10月1日被马德里视为非法但被分离主义的加泰罗尼亚人庆祝的全民投票一年后，具有独立意识的地区的紧张局势仍然很高。,去年 10 月 1 日的公投在马德里被视为非法行为，一年后，在这个倾向独立的地区，局势依然高度紧张，但加泰罗尼亚分离主义者却在举行庆祝活动。,0.722027904483407,2019,HUMAN
"Despite managing a vital if narrow victory in regional elections last December, Catalan pro-independence parties have struggled to retain momentum this year with many of their best known leaders either in self imposed exile or in detention awaiting trial for their role in organizing the referendum and subsequent declaration of independence.",尽管在去年12月的地区选举中取得了至关重要的微弱胜利，但加泰罗尼亚支持独立的政党今年一直在努力保持势头，他们的许多最著名的领导人要么自我流亡，要么因在组织全民投票和随后宣布独立方面的作用而被拘留等待审判。,尽管在去年 12 月的地区选举中取得了至关重要的险胜，但是今年加泰罗尼亚支持独立派仍试图保持其势头，其中多位最著名的领袖或自我流放，或因在组织公投以及随后宣布独立期间出头露面而遭拘留候审。,-1.39085051204099,2019,HUMAN
"BMW, for example, says it will close its Mini plant in Oxford for a month following Brexit.",例如，宝马表示，在英国退欧后，它将关闭其在牛津的 Mini 工厂一个月。,例如，宝马表示，将在英国脱欧后，将位于牛津的迷你工厂关闭一个月。,0.691024247459861,2019,HUMAN
"It would be impossible for Toyota to hold more than a day's worth of inventory at its Derbyshire plant, the company said, and so production would be stopped.",该公司表示，丰田在其德比郡工厂持有超过一天的库存是不可能的，因此生产将停止。,该公司表示，德比郡的丰田工厂无法持有超过一天的库存，因此生产将停止。,0.807966830405773,2019,HUMAN
"Mr Clark said Theresa May's Chequers plan for future relations with the EU is ""precisely calibrated to avoid those checks at the border.""",克拉克表示，特蕾莎·梅（ Theresa May ）关于未来与欧盟关系的 Chequers 计划“经过精确校准，以避免在边境进行这些检查”。,克拉克先生表示，特雷莎·梅 (Theresa May) 针对未来与欧盟的关系所提出的契克斯计划 (Chequers plan) “经过准确核对，能避免边境检查”。,0.574081664513949,2019,HUMAN
"""The evidence from not just Toyota but other manufacturers is that we need to absolutely be able to continue what has been a highly successful set of supply chains.""",“不仅来自丰田，而且来自其他制造商的证据是，我们绝对需要能够继续这一系列非常成功的供应链。”,“丰田和其他制造商的证据表明，我们需要绝对的能力，继续推动一系列成效显著的供应链。”,0.574081664513949,2019,HUMAN
Francois Bouchard equalised for Dundee before two Lukas Lundvald Nielsen goals secured their victory.,弗朗索瓦·布查德（ Francois Bouchard ）在两个卢卡斯·伦德瓦尔德·尼尔森（ Lukas Lundvald Nielsen ）的进球取得胜利之前为邓迪扳平比分。,在 Lukas Lundvald Nielsen 两个进球取得胜利之前，Francois Bouchard 为 Dundee 扳平了比分。,0.971937457110742,2019,HUMAN
"In 1938, a tsunami killed more than 200 people and destroyed hundreds of houses in Donggala.",1938年，一场海啸在东加拉造成200多人死亡，数以百计的房屋被摧毁。,1938 年，一场海啸导致 200 多人死亡，摧毁了栋加拉数百幢房屋。,1.13237233709052,2019,HUMAN
"Hundreds died in Nias Island, off the coast of Sumatra.",在苏门答腊海岸附近的尼亚斯岛，数百人死亡。,造成临近苏门答腊岛海岸的尼亚斯岛上数百人死亡。,1.03823085562368,2019,HUMAN
"2006: A 6.8 magnitude hit south of Java, Indonesia's most populated island, triggering a tsunami that smashed into the southern coast, killing nearly 700 people.",2006年：印度尼西亚人口最多的岛屿爪哇岛以南发生6.8级海啸，引发海啸，袭击南部海岸，造成近700人死亡。,2006 年：印尼人口最多的岛屿爪哇岛南部发生 6.8 级地震，地震引发的海啸袭击了南部海岸，造成近 700 人死亡。,1.13237233709052,2019,HUMAN
