src,LVC_Candidate,mt,ref,score,year,system
"India and France have a strategic partnership, initiated in January 1998 during Jacques Chirac's first visit to India. He again visited the country as president in 2006.",have partnership,"Indie a Francie mají strategické partnerství, které bylo zahájeno v lednu 1998 během první návštěvy Jacquese Chiraka v Indii. zemi znovu navštívil jako prezident v roce 2006.",Indie a Francie uzavřely strategické partnerství v lednu 1998 během první návštěvy Jacquese Chiraca v Indii. V roce 2006 opět navštívil zemi jako prezident.,0.85734410451391,2020,HUMAN
"Vice President Mike Pence also had interactions with Ukrainian leaders, the whistle-blower complaint shows, and he met with Zelensky in Poland earlier this month. He said neither Joe Biden or Hunter Biden were discussed.",have interaction,"Viceprezident Mike Pence měl také styky s ukrajinskými vůdci, vyplývá ze stížnosti na udavače, a tento měsíc se v Polsku sešel se Zelenským. Řekl, že o Joe Bidenovi ani Hunteru Bidenovi se nemluvilo.","Viceprezident Mike Pence také komunikoval s představiteli Ukrajiny, jak ukazuje stížnost oznamovatele, a setkal se se Zelenským v Polsku na začátku tohoto měsíce. Řekl, že Joe Biden ani Hunter Biden nebyli předmětem jejich diskuzí.",0.585193077680583,2020,HUMAN
Jonathan Van Ness Just Hung Out With Nancy Pelosi And They've Got A Plan,get plan,Jonathan Van Ness se jen poflakoval s Nancy Pelosiovou a mají plán,"Jonathan Van Ness se setkal s Nancy Pelosiovou, mají plán",0.104503709601986,2020,HUMAN
"One year after surgery 5.3 per cent of patients receiving radiotherapy suffered a deterioration, compared to 2.7 per cent who had standard care.",have care,"Jeden rok po operaci došlo ke zhoršení onemocnění u 5,3 procenta pacientů léčených radioterapií ve srovnání s 2,7 procenta pacientů, kteří podstoupili standardní léčbu.","Jeden rok po operaci se u 5,3 % pacientů s následnou radioterapií zhoršil zdravotní stav ve srovnání s 2,7 % pacientů, kteří měli standardní péči.",0.638076695779502,2020,HUMAN
"The Duchess of Sussex, 38, reportedly made the remarks during an event for inspiring female entrepreneurs at Woodstock Exchange in Cape Town earlier this week during her tour of South Africa with husband Prince Harry.",make remark,Osmatřicetiletá vévodkyně ze Sussexu údajně pronesla tyto poznámky během akce pro inspiraci podnikatelek na Woodstock Exchange v Kapském Městě počátkem tohoto týdne během své cesty po Jižní Africe s manželem princem Harrym.,"Vévodkyně ze Sussexu (38 let) prý inspirovala podnikatelky svými výroky během akce na burze Woodstock v Kapském městě na začátku tohoto týdne během svého turné s manželem, princem Harrym, po Jižní Africe.",0.492291914332628,2020,HUMAN
"On Thursday, The Times published exclusive details about the identity of the whistle-blower whose claims led Democrats to begin an impeachment inquiry against President Trump this week. (The article reported that the whistle-blower is a C.I.A. officer who was previously detailed to work at the White House and had expertise on Ukraine.)",have expertise,"Ve čtvrtek The Times zveřejnily exkluzivní podrobnosti o identitě udavače, jehož tvrzení vedla demokraty tento týden k zahájení vyšetřovacího řízení proti prezidentu Trumpovi. (V článku se psalo, že udavačem je důstojník CIA, který byl dříve přidělen k práci v Bílém domě a měl odborné znalosti o Ukrajině.)","Ve čtvrtek noviny The Times zveřejnily exkluzivní podrobnosti o totožnosti oznamovatele, jehož prohlášení vedlo tento týden demokraty k zahájení ústavního vyšetřování proti prezidentu Trumpovi. (Článek informoval o tom, že oznamovatel je úředníkem C.I.A., který byl předtím detailně zasvěcen do práce v Bílém domě a měl odborné znalosti o Ukrajině.)",0.691655456393615,2020,HUMAN
"But Rep. Dan Kildee, a Michigan Democrat, said the timing of the recess has its upsides.",have upside,"Reprezentant Dan Kildee, Michiganský demokrat, však řekl, že načasování přestávky má své výhody.","Poslanec Dan Kildee, demokrat z Michiganu, však řekl, že načasování přestávky má své světlé stránky.",0.890035005778334,2020,HUMAN
Democrats have accused Trump of both circumventing Congress' power of the purse and raiding key Defense funds for unnecessary barriers. A handful of Republicans in both the House and Senate also had concerns about the precedent Trump's declaration would set for executive overreach in the future.,have concern,"Demokraté obvinili Trumpa jak z obcházení moci Kongresu v peněžence, tak z drancování klíčových obranných fondů kvůli zbytečným bariérám. hrstka republikánů ve sněmovně i v Senátu měla také obavy z precedentu, který by Trumpovo prohlášení v budoucnu stanovilo pro překročení pravomocí exekutivy.","Demokraté obvinili Trumpa, že se pokouší obejít jak Kongres, který má hlavní pravomoc při schvalování výdajů ze státního rozpočtu, tak klíčové obranné fondy kvůli zbytečné bariéře. Část republikánů ve Sněmovně reprezentantů i v Senátu měla také obavy z překračování výkonných pravomocí, které by Trumpovo prohlášení mohlo do budoucna přinést.",1.20575938699655,2020,HUMAN
"In June, the government had compulsorily retired 15 commissioner-level officials of CBIC on charges of corruption, collecting and giving bribes, smuggling and even criminal conspiracy. Prior to that, the government had compulsorily retired 12 senior IRS officials from the Income Tax department over charges of corruption, sexual harassment, disproportionate assets under Rule 56 (J) of the Central Civil Services (Pension) Rules.",give bribe,"V červnu vláda povinně poslala do důchodu 15 úředníků na úrovni komisařů CBIC kvůli obvinění z korupce, vybírání a poskytování úplatků, pašování a dokonce zločinného spolčení. Předtím vláda povinně poslala do důchodu 12 vysokých úředníků IRS z oddělení daní z příjmu kvůli obvinění z korupce, sexuálního obtěžování, nepřiměřeného majetku podle pravidla 56 (J) Ústředních pravidel pro státní služby (důchody).","V červnu vláda donutila odejít do důchodu 15 úředníků na postech komisařů CBIC kvůli obvinění z korupce, shromažďování a poskytování úplatků, pašování a dokonce i trestného činu spiknutí. Ještě předtím vláda poslala do důchodu 12 vysokých úředníků IRS z oddělení daní z příjmu rovněž kvůli obviněním z korupce, sexuálního obtěžování a nepřiměřeného hromadění majetku podle paragrafu 56 (j) Směrnice o ústředních státních službách (důchodech).",2.08927372903681,2020,HUMAN
"It received rave reviews at its Venice International Film Festival premiere this year, taking the top prize. The film is a psychological thriller loosely based on the comic book series. Some commenters voiced concerns that it may cause harm by depicting the protagonist in a sympathetic way and including graphic and realistic violence. However, the creative team behind it said their work is meant for mature audiences who are expected to be able to tell right from wrong.",take prize,"Na své letošní premiéře na Mezinárodním filmovém festivalu v Benátkách obdržel nadšené recenze, když si odnesl hlavní cenu. Film je psychologickým thrillerem volně založeným na komiksové sérii. Někteří komentátoři vyjádřili obavy, že by mohl způsobit újmu tím, že by zobrazoval protagonistu sympatickým způsobem a zahrnoval by grafické a realistické násilí. Nicméně tvůrčí tým, který za ním stojí, řekl, že jejich práce je určena zralému publiku, od kterého se očekává, že bude schopen rozeznat dobro od zla.","Film získal nadšené recenze při premiéře na letošním Mezinárodním filmovém festivalu v Benátkách, kde získal nejvyšší ocenění. Film je psychologickým thrillerem, který je volně založený na komiksové sérii. Někteří komentátoři vyjádřili obavy, že snímku může uškodit to, jak zobrazuje hlavního protagonistu soucitným způsobem a spojuje prvky virtuálního i realistického násilí. Tvůrčí tým však uvedl, že jejich dílo je určeno dospělým divákům, od nichž se očekává, že budou schopni rozlišit, co je správné a co špatné.",0.864607516583097,2020,HUMAN
"Alford said his son was a star football player at Alemany High School, then a stand-out safety on the Long Beach City College football team. Alford said his son was working toward playing for a Division 1 school and had dreams of becoming a nurse.",have dream,"Alford řekl, že jeho syn byl hvězdným fotbalistou na střední škole Alemany, pak byl mimořádnou posilou ve fotbalovém týmu Long Beach City College. Alford řekl, že jeho syn pracoval na tom, aby hrál za školu 1. divize a snil o tom, že se stane zdravotní sestrou.","Alford uvedl, že jeho syn byl prvotřídním fotbalovým hráčem na Alemanyho střední škole a poté ve fotbalovém týmu Long Beach City College. Alford řekl, že jeho syn současně hrál a pracoval pro školní divizi 1 a jeho snem bylo stát se zdravotníkem.",0.67335321294818,2020,HUMAN
"Sources said the action was in line with Prime Minister Narendra Modi's address to the nation from the ramparts of the Red Fort when he had said some black sheep in the tax administration may have misused their powers and harassed taxpayers, either by targeting honest assesses or taking excessive action for minor or procedural violations.",take action,"Zdroje uvedly, že akce byla v souladu s projevem premiéra Naréndry Módího k národu z hradeb Rudé pevnosti, když řekl, že některé černé ovce v daňové správě mohly zneužít své pravomoci a obtěžovat daňové poplatníky, a to buď tím, že se zaměřily na poctivé odhadce, nebo podnikly přehnané kroky za drobná nebo procesní porušení.","Podle oficiálních zdrojů proběhla akce v návaznosti na projev ministerské předsedkyně Narendry Modiové k národu z hradeb Rudé pevnosti, kdy řekla, že někteří nepoctiví úředníci v systému daňové správy mohli zneužít své pravomoce a obtěžovat daňové poplatníky, buď tím, že perzekuovali poctivé plátce, nebo prováděli neadekvátní opatření za menší či procesní přestupky.",1.92937523260234,2020,HUMAN
"Iranian President Hassan Rouhani makes a speech during a ceremony in Tehran, Iran on January 10, 2019.",make speech,Íránský prezident Hasan Rúhání pronese 10. ledna 2019 projev během ceremoniálu v íránském Teheránu.,"Íránský prezident Hassan Rúhání přednesl projev během ceremoniálu v Teheránu, Írán, 10. ledna 2019.",1.03061823211793,2020,HUMAN
